Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Luis Arraez","MIA",,0.056726094,0.055105348,0.861498256,0.114982578,0.362101313,2.863228571049998,0.28465804,0.428835489,0.286506469,0.064516129,0.2978,203,10,71,69,35,3,147,30,3,2,574,0.3571,0.9145,"Luis Arraez",18568,650333
"Nick Madrigal","CHC",,0.034013605,0.081632653,0.663270536,0.088888889,0.282786885,5.944650140697359,0.191836734,0.559183673,0.248979591,0.032786885,0.2311,71,2,34,28,10,10,92,16,1,2,270,0.3372,0.8522,"Nick Madrigal",20521,663611
"Myles Straw","CLE",,0.081081081,0.187258687,0.597318046,0.058441558,0.294594594,5.85803274131681,0.221311475,0.472677595,0.306010928,0.008928571,0.1804,110,1,52,29,42,20,147,18,3,6,462,0.2707,0.8221,"Myles Straw",17620,664702
"Sal Frelick","MIL",,0.125560538,0.165919282,0.691592514,0.104712042,0.285714285,6.057811691477959,0.16025641,0.525641025,0.314102564,0.061224489,0.2038,47,3,29,24,28,7,57,9,1,0,191,0.3307,0.8166,"Sal Frelick",29622,686217
"Nico Hoerner","CHC",,0.07122093,0.120639534,0.729309375,0.100161551,0.312030075,6.8255535943377605,0.19074074,0.468518518,0.34074074,0.048913043,0.2343,175,9,98,68,49,43,150,27,4,7,619,0.3352,0.807,"Nico Hoerner",21479,663538
"Ildemaro Vargas","WSN",,0.066433566,0.069930069,0.666482344,0.110687023,0.259414225,3.6839017973477466,0.163865546,0.56722689,0.268907563,0.0625,0.252,66,4,32,31,19,1,86,13,2,1,262,0.3084,0.8047,"Ildemaro Vargas",13324,545121
"Bryson Stott","PHI",,0.0609375,0.15625,0.747441915,0.138461538,0.311715481,6.021321575192227,0.208588957,0.464212678,0.327198364,0.09375,0.3036,164,15,78,62,39,31,151,32,2,3,585,0.3232,0.8034,"Bryson Stott",26294,681082
"Alejandro Kirk","TOR",,0.099526066,0.106635071,0.691650103,0.107526881,0.264797507,0.79738469625,0.197568389,0.501519756,0.300911854,0.08080808,0.307,93,8,34,43,42,0,123,16,0,0,372,0.2846,0.8028,"Alejandro Kirk",22581,672386
"Steven Kwan","CLE",,0.097493036,0.104456824,0.71021279,0.101880878,0.294326241,6.262411581695549,0.252669039,0.450177935,0.297153024,0.029940119,0.1842,171,5,93,54,70,21,158,36,7,3,638,0.2479,0.7969,"Steven Kwan",24610,680757
"Richie Palacios","STL",,0.058823529,0.107843137,0.823059725,0.258064516,0.233766233,3.2808954688778176,0.13253012,0.530120481,0.337349397,0.214285714,0.2976,24,6,9,16,6,2,32,6,0,0,93,0.2543,0.7966,"Richie Palacios",24589,680700
"Wander Franco","TBR",,0.085539714,0.140529531,0.819308641,0.194570136,0.297222222,6.999063211596269,0.23342175,0.472148541,0.294429708,0.153153153,0.3634,124,17,65,58,42,30,112,23,6,10,442,0.3,0.7913,"Wander Franco",23667,677551
"Kevin Newman","CIN",,0.067193675,0.134387351,0.675201416,0.111111111,0.279792746,4.896446661775446,0.241025641,0.446153846,0.312820512,0.049180327,0.2828,57,3,28,28,17,8,74,16,0,1,225,0.3162,0.7875,"Kevin Newman",17696,621028
"Mauricio Dubón","HOU",,0.038617886,0.142276422,0.720077992,0.132762312,0.307692307,5.573148172428754,0.208542713,0.452261306,0.339195979,0.074074074,0.255,130,10,76,46,19,7,132,26,3,2,467,0.4459,0.7837,"Mauricio Dubon",16530,643289
"Keibert Ruiz","WSN",,0.055160142,0.103202846,0.717007001,0.14913958,0.262806236,1.6051016125543467,0.222698072,0.385438972,0.391862955,0.098360655,0.3041,136,18,55,67,31,1,136,24,0,1,523,0.3945,0.7837,"Keibert Ruiz",19610,660688
"Omar Narváez","NYM",,0.09589041,0.184931506,0.57963362,0.0859375,0.245098039,1.12042124,0.23076923,0.259615384,0.509615384,0.037735849,0.3048,27,2,12,7,14,0,49,5,0,0,128,0.2771,0.7826,"Omar Narvaez",13338,553882
"Tony Kemp","OAK",,0.105011933,0.095465393,0.607019227,0.09470752,0.220820189,5.80416982899382,0.182108626,0.476038338,0.341853035,0.046728971,0.231,75,5,42,27,44,15,124,13,3,4,359,0.2723,0.7788,"Tony Kemp",14894,643393
"Wilmer Flores","SFG",,0.09030837,0.138766519,0.863267525,0.224691358,0.285714285,0.8336466087500001,0.214492753,0.318840579,0.466666666,0.142857142,0.2986,115,23,51,60,41,0,126,22,0,0,405,0.3172,0.7775,"Wilmer Flores",5827,527038
"Jeff McNeil","NYM",,0.060185185,0.100308641,0.71111111,0.107692307,0.288499025,5.215881915496292,0.2007722,0.416988416,0.382239382,0.05050505,0.2072,158,10,75,55,39,10,156,25,4,0,585,0.3385,0.774,"Jeff McNeil",15362,643446
"Travis Jankowski","TEX",,0.121951219,0.146341463,0.688627161,0.068825911,0.310679611,6.306744477373318,0.205882352,0.50490196,0.289215686,0.016949152,0.2548,65,1,34,30,35,19,107,12,1,1,247,0.1974,0.7724,"Travis Jankowski",13768,608671
"Jonah Bride","OAK",,0.103773584,0.207547169,0.490259739,0.034090909,0.220588235,2.283155865971181,0.235294117,0.5,0.264705882,0,0.3043,15,0,9,7,11,0,40,3,0,1,88,0.228,0.7719,"Jonah Bride",24703,681146
"Will Smith","LAD",,0.113718411,0.160649819,0.796705776,0.176724138,0.277173913,4.003323553622817,0.18863049,0.372093023,0.439276485,0.111764705,0.3566,121,19,80,76,63,3,126,21,2,0,464,0.2836,0.7711,"Will Smith",19197,669257
"Adley Rutschman","BAL",,0.133915574,0.147016011,0.809464396,0.158163265,0.302966101,1.7744562889336175,0.231707317,0.422764227,0.345528455,0.117647058,0.2988,163,20,84,80,92,1,154,31,1,2,588,0.2704,0.7707,"Adley Rutschman",26288,668939
"Eric Hosmer","CHC",,0.06,0.25,0.609787234,0.095744681,0.298507462,0.7197802149999999,0.161764705,0.573529411,0.264705882,0.111111111,0.1594,22,2,7,14,6,0,31,3,0,0,94,0.4018,0.7667,"Eric Hosmer",3516,543333
"Tucupita Marcano","PIT",,0.045454545,0.159090909,0.632933338,0.123762376,0.26506024,5.061818697282422,0.211180124,0.397515527,0.391304347,0.047619047,0.2733,47,3,16,18,10,5,75,12,2,2,202,0.3431,0.766,"Tucupita Marcano",22871,672779
"Jose Trevino","NYY",,0.047619047,0.13095238,0.569586939,0.101910828,0.221374045,1.37596524625,0.185185185,0.511111111,0.303703703,0.097560975,0.25,33,4,15,15,8,0,55,4,0,0,157,0.3951,0.7655,"Jose Trevino",16725,624431
"Yuli Gurriel","MIA",,0.079027355,0.133738601,0.663011769,0.11409396,0.271653543,5.137340209231814,0.166666666,0.406976744,0.426356589,0.036363636,0.2868,73,4,32,27,26,4,108,16,3,0,298,0.3328,0.7655,"Yuli Gurriel",19198,493329
"Willie Calhoun","NYY",,0.093959731,0.134228187,0.711709906,0.164179104,0.245454545,1.1946864025000001,0.2,0.382608695,0.417391304,0.104166666,0.2783,32,5,16,16,14,0,44,7,0,0,134,0.2615,0.7647,"Willie Calhoun",17838,641432
"Luis García Jr.","WSN",,0.056016597,0.124481327,0.688321775,0.118568233,0.285714285,5.511407678073452,0.185279187,0.532994923,0.281725888,0.081081081,0.3038,119,9,61,50,27,9,122,18,4,4,447,0.3472,0.7632,"Luis Garcia Jr.",20391,671277
"Ha-Seong Kim","SDP",,0.119808306,0.198083067,0.748816214,0.137546468,0.305970149,5.127812095790913,0.206235011,0.405275779,0.388489208,0.104938271,0.2689,140,17,84,60,75,38,152,23,0,9,538,0.23,0.7632,"Ha-Seong Kim",27506,673490
"Brendan Donovan","STL",,0.088948787,0.142857142,0.786883212,0.137614679,0.31060606,4.062240182630264,0.232472324,0.464944649,0.302583025,0.134146341,0.3514,93,11,48,34,33,5,95,10,1,1,327,0.2703,0.7623,"Brendan Donovan",24679,680977
"Nick Fortes","MIA",,0.052631578,0.182662538,0.561819727,0.095238095,0.233766233,3.7459328512403935,0.131355932,0.457627118,0.411016949,0.06185567,0.325,60,6,33,26,17,4,108,10,0,2,294,0.2848,0.7611,"Nick Fortes",21538,663743
"Will Brennan","CLE",,0.035164835,0.125274725,0.655382579,0.090277778,0.295698924,3.9377394329603543,0.24668435,0.461538461,0.291777188,0.045454545,0.2069,115,5,41,41,16,13,138,24,0,5,432,0.4224,0.7587,"Will Brennan",25660,686823
"Pablo Reyes","BOS",,0.075675675,0.113513513,0.716043322,0.089820359,0.315068493,5.030624332108095,0.179310344,0.420689655,0.4,0.034482758,0.3,48,2,27,20,14,7,64,9,0,2,167,0.2448,0.7579,"Pablo Reyes",16357,622569
"Jose Altuve","HOU",,0.107317073,0.173170731,0.914905148,0.211111111,0.347985347,6.215540005213116,0.190140845,0.482394366,0.327464788,0.182795698,0.2655,112,17,76,51,44,14,90,21,2,2,360,0.3481,0.7544,"Jose Altuve",5417,514888
"Tyler Freeman","CLE",,0.059523809,0.178571428,0.661193793,0.124183006,0.275,5.226976532091272,0.245901639,0.475409836,0.278688524,0.117647058,0.2143,37,4,20,18,10,5,64,7,0,0,153,0.3287,0.7542,"Tyler Freeman",22532,671289
"Alec Burleson","STL",,0.06628242,0.129682997,0.690767735,0.146031746,0.261363636,3.430608343452276,0.220973782,0.411985018,0.367041198,0.081632653,0.3114,77,8,34,36,23,3,107,20,1,1,315,0.3707,0.7537,"Alec Burleson",27615,676475
"Nolan Schanuel","LAA",,0.151515151,0.143939393,0.73179038,0.055045872,0.325842696,1.8137755025,0.280898876,0.494382022,0.224719101,0.05,0.1667,30,1,19,6,20,0,29,3,0,0,109,0.2468,0.7532,"Nolan Schanuel",33189,694384
"Geraldo Perdomo","ARI",,0.129292929,0.173737373,0.712152711,0.113022113,0.294670846,6.409864887592692,0.18670886,0.382911392,0.430379746,0.044117647,0.2448,100,6,71,47,64,16,144,20,4,4,407,0.211,0.751,"Geraldo Perdomo",22799,672695
"Andrew Benintendi","CHW",,0.083735909,0.14331723,0.681678337,0.09430605,0.301486199,5.003841201332973,0.262156448,0.391120507,0.346723044,0.030487804,0.2453,147,5,72,45,52,13,151,34,2,2,562,0.3175,0.7506,"Andrew Benintendi",17901,643217
"José Ramírez","CLE",,0.105643994,0.105643994,0.830637539,0.193126023,0.284615384,5.698018082793262,0.224264705,0.34742647,0.428308823,0.103004291,0.318,172,24,87,80,73,28,156,36,5,6,611,0.3086,0.7495,"Jose Ramirez",13510,608070
"Jake Cronenworth","SDP",,0.088122605,0.185823754,0.689267718,0.148471616,0.266853932,5.765062117916807,0.222222222,0.372222222,0.405555555,0.06849315,0.2561,105,10,54,48,46,6,127,24,7,1,458,0.3098,0.7493,"Jake Cronenworth",18036,630105
"Owen Miller","MIL",,0.054140127,0.194267515,0.67368179,0.109965636,0.310043668,4.624487335461543,0.205128205,0.418803418,0.376068376,0.056818181,0.312,76,5,29,27,17,13,90,17,0,2,291,0.3517,0.7478,"Owen Miller",24655,680911
"Francisco Mejía","TBR",,0.0375,0.2375,0.657861635,0.173333334,0.266055045,3.139729079817637,0.175438596,0.368421052,0.45614035,0.096153846,0.2957,34,5,22,19,6,0,50,11,0,1,150,0.5215,0.7473,"Francisco Mejia",16403,642336
"Alex Bregman","HOU",,0.127071823,0.120165745,0.803774137,0.178456592,0.26953125,3.661532508642964,0.186219739,0.353817504,0.459962756,0.101214574,0.3352,163,25,103,98,92,3,161,28,4,1,622,0.2226,0.7473,"Alex Bregman",17678,608324
"Santiago Espinal","TOR",,0.070866141,0.141732283,0.644306417,0.086956522,0.284974093,3.31935046450744,0.222797927,0.43523316,0.341968911,0.03030303,0.2538,57,2,30,25,18,2,93,14,0,1,230,0.2962,0.7471,"Santiago Espinal",19997,669289
"Alec Bohm","PHI",,0.06873977,0.153846153,0.764608227,0.163082437,0.295555555,2.8775466136160195,0.238297872,0.423404255,0.338297872,0.125786163,0.3149,153,20,74,97,42,4,145,31,0,1,558,0.3433,0.746,"Alec Bohm",21618,664761
"Miguel Rojas","LAD",,0.061465721,0.113475177,0.611864145,0.085714286,0.255192878,4.719468764863264,0.194117647,0.452941176,0.352941176,0.041666666,0.282,91,5,49,31,26,8,125,16,1,3,385,0.3589,0.7411,"Miguel Rojas",7802,500743
"Whit Merrifield","TOR",,0.06081081,0.170608108,0.699651662,0.109689214,0.31292517,4.492740431189844,0.22172949,0.403547671,0.374722838,0.065088757,0.2544,149,11,66,67,36,26,145,27,0,10,547,0.3637,0.7407,"Whit Merrifield",11281,593160
"Vinnie Pasquantino","KCR",,0.096153846,0.119230769,0.761553761,0.190476191,0.25,0.8021037149999999,0.215,0.36,0.425,0.105882352,0.393,57,9,24,26,25,0,61,17,0,0,231,0.3586,0.7387,"Vinnie Pasquantino",27676,686469
"Ronald Acuña Jr.","ATL",,0.108843537,0.114285714,1.011971942,0.258164853,0.3378119,7.284336987730482,0.201067615,0.494661921,0.304270462,0.239766081,0.4609,217,41,149,106,80,73,159,35,4,14,643,0.2679,0.7378,"Ronald Acuna Jr.",18401,660670
"Josh Harrison","PHI",,0.026315789,0.175438596,0.554420029,0.08737864,0.228915662,1.22240259,0.2,0.494117647,0.305882352,0.076923076,0.2706,21,2,8,10,3,0,41,3,0,0,103,0.3317,0.7353,"Josh Harrison",8202,543281
"Matt Vierling","DET",,0.083018867,0.211320754,0.717231472,0.127348643,0.32122905,4.659655486769374,0.207084468,0.485013623,0.307901907,0.088495575,0.3306,125,10,63,44,44,6,134,21,5,6,479,0.3062,0.7342,"Matt Vierling",21558,663837
"Masataka Yoshida","BOS",,0.058620689,0.139655172,0.78299621,0.156424581,0.316027088,4.937138118440469,0.185589519,0.545851528,0.268558951,0.121951219,0.2948,155,15,71,72,34,8,140,33,3,0,537,0.293,0.7335,"Masataka Yoshida",31837,807799
"Justin Turner","BOS",,0.081469648,0.175718849,0.800245055,0.179211469,0.303944315,3.0859382282864907,0.229074889,0.356828193,0.414096916,0.122340425,0.3062,154,23,86,96,51,4,146,31,0,1,558,0.2958,0.7315,"Justin Turner",5235,457759
"Dominic Smith","WSN",,0.080204778,0.155290102,0.692162474,0.111954459,0.286384976,2.1794702407099926,0.200913242,0.424657534,0.374429223,0.073170731,0.2626,134,12,57,46,47,1,153,21,1,1,527,0.3388,0.7298,"Dominic Smith",15653,642086
"Charlie Blackmon","COL",,0.094430992,0.133171912,0.803307545,0.161559888,0.306666666,5.592123569726382,0.233766233,0.363636363,0.402597402,0.064516129,0.3149,100,8,57,40,39,4,96,24,5,1,359,0.3154,0.7296,"Charlie Blackmon",7859,453568
"Luis Campusano","SDP",,0.040229885,0.120689655,0.847119385,0.171779142,0.330882352,1.92170329,0.223776223,0.412587412,0.363636363,0.134615384,0.3077,52,7,27,30,7,0,49,7,0,0,163,0.3947,0.7293,"Luis Campusano",22217,669134
"Miles Mastrobuoni","CHC",,0.087248322,0.2147651,0.608971057,0.060150376,0.31,7.006529135824794,0.275510204,0.418367346,0.306122448,0.033333333,0.3558,32,1,24,5,13,13,61,5,0,1,133,0.2807,0.7282,"Miles Mastrobuoni",20017,670156
"Gio Urshela","LAA",,0.043859649,0.157894736,0.702779143,0.074766355,0.346368715,3.5695969909215326,0.215469613,0.480662983,0.303867403,0.036363636,0.2541,64,2,22,24,10,3,62,8,1,2,214,0.4215,0.7273,"Gio Urshela",10681,570482
"Jean Segura","MIA",,0.067484662,0.144171779,0.555992843,0.059800665,0.250996015,4.618557394675939,0.151394422,0.58565737,0.262948207,0.045454545,0.2784,66,3,25,21,22,6,85,5,2,2,301,0.4016,0.7267,"Jean Segura",5933,516416
"Brice Turang","MIL",,0.084821428,0.209821428,0.584898208,0.081683168,0.267973856,6.598968484895579,0.188925081,0.41693811,0.394136807,0.049586776,0.2571,88,6,46,34,38,26,137,9,3,4,404,0.3033,0.7264,"Brice Turang",22186,668930
"Matthew Batten","SDP",,0.122302158,0.215827338,0.713405796,0.1,0.329545454,3.2111434708618583,0.202247191,0.404494382,0.393258426,0.057142857,0.1538,31,2,19,11,17,2,43,6,0,2,120,0.3273,0.7248,"Matthew Batten",20157,676946
"Masyn Winn","STL",,0.0729927,0.189781021,0.467334547,0.065573771,0.195876288,2.7781156978162915,0.132653061,0.469387755,0.397959183,0.051282051,0.2475,21,2,8,12,10,2,37,2,0,1,122,0.2648,0.7237,"Masyn Winn",27479,691026
"Lars Nootbaar","STL",,0.143141153,0.196819085,0.784374239,0.157276995,0.306962025,4.903186315675608,0.18902439,0.496951219,0.31402439,0.13592233,0.3625,111,14,74,46,72,11,117,23,1,1,426,0.2043,0.7227,"Lars Nootbaar",21454,663457
"Josh Naylor","CLE",,0.066666666,0.137373737,0.842473406,0.18141593,0.326203208,3.264913271257689,0.20460358,0.427109974,0.368286445,0.118055555,0.335,139,17,52,97,33,10,121,31,0,3,452,0.4263,0.722,"Josh Naylor",18839,647304
"Luis Matos","SFG",,0.079051383,0.130434782,0.660830362,0.092105263,0.284974093,4.333386079287132,0.174358974,0.451282051,0.374358974,0.02739726,0.264,57,2,24,14,20,3,76,13,1,0,228,0.2844,0.7219,"Luis Matos",26467,682641
"Cody Bellinger","CHC",,0.071942446,0.15647482,0.881165207,0.218436874,0.319095477,5.519241361550645,0.207547169,0.358490566,0.433962264,0.141304347,0.2925,153,26,95,97,40,20,130,29,1,6,499,0.3531,0.7196,"Cody Bellinger",15998,641355
"José Azocar","SDP",,0.039215686,0.235294117,0.640987877,0.131868132,0.292307692,6.802502234137623,0.276923076,0.43076923,0.292307692,0.105263157,0.2639,21,2,16,9,4,8,55,6,0,2,91,0.4791,0.7184,"Jose Azocar",18821,640492
"Cam Gallagher","CLE",,0.026845637,0.308724832,0.322194583,0.041958042,0.183673469,1.22240259,0.145833333,0.458333333,0.395833333,0,0.1735,18,0,6,7,4,0,56,6,0,0,143,0.3692,0.7167,"Cam Gallagher",12981,595956
"Isaac Paredes","TBR",,0.101576182,0.182136602,0.839818888,0.237804878,0.25698324,1.8756059441902095,0.210796915,0.318766066,0.470437017,0.169398907,0.3265,123,31,71,98,58,1,143,24,0,0,492,0.3204,0.7164,"Isaac Paredes",20036,670623
"Tommy Edman","STL",,0.066287878,0.159090909,0.705414056,0.150313153,0.274611398,7.224372670150096,0.168341708,0.510050251,0.32160804,0.1015625,0.3383,119,13,69,47,35,27,137,25,4,4,479,0.3111,0.7157,"Tommy Edman",19470,669242
"Mark Canha","- - -",,0.096646942,0.15581854,0.755029585,0.137931035,0.293447293,4.399464324887044,0.157458563,0.444751381,0.397790055,0.076388888,0.3066,114,11,51,62,49,11,139,25,1,1,435,0.2667,0.7152,"Mark Canha",11445,592192
"TJ Friedl","CIN",,0.084532374,0.161870503,0.819402895,0.18852459,0.308093994,7.244988002865943,0.196286472,0.384615384,0.419098143,0.11392405,0.2494,136,18,73,66,47,27,138,22,8,6,488,0.2769,0.7151,"TJ Friedl",19522,670770
"Luis Guillorme","NYM",,0.083333333,0.233333333,0.615238396,0.102803738,0.29113924,3.10119047125,0.227848101,0.405063291,0.367088607,0.034482758,0.1829,24,1,12,9,10,0,54,6,1,0,107,0.2509,0.7143,"Luis Guillorme",16451,641645
"Gavin Sheets","CHW",,0.081395348,0.191860465,0.59863157,0.128617363,0.221757322,1.5918634617883731,0.156626506,0.37751004,0.465863453,0.086206896,0.2691,63,10,24,43,28,1,118,10,0,0,311,0.3314,0.7102,"Gavin Sheets",19901,657757
"Anthony Santander","BAL",,0.083841463,0.231707317,0.796776339,0.214890017,0.29879518,3.5051924720383365,0.153498871,0.349887133,0.496613995,0.127272727,0.3883,152,28,81,95,55,5,153,41,1,1,591,0.377,0.7083,"Anthony Santander",14551,623993
"Rafael Devers","BOS",,0.094512195,0.19207317,0.850609756,0.229310345,0.29245283,3.032120041330362,0.179824561,0.427631578,0.392543859,0.184357541,0.4136,157,33,90,100,62,5,153,34,0,1,580,0.3605,0.7078,"Rafael Devers",17350,646240
"Rafael Ortega","NYM",,0.147058823,0.242647058,0.612670564,0.052631579,0.3,4.871136705126522,0.215189873,0.481012658,0.303797468,0.041666666,0.1951,25,1,16,8,20,6,47,3,0,1,114,0.2667,0.7045,"Rafael Ortega",10323,542364
"Christian Vázquez","MIN",,0.070422535,0.230985915,0.597703829,0.094801223,0.279166666,2.3775323360284,0.232653061,0.428571428,0.33877551,0.072289156,0.2753,73,6,34,32,25,1,102,13,0,0,327,0.3769,0.7037,"Christian Vazquez",9774,543877
"Victor Robles","WSN",,0.087301587,0.142857142,0.749731882,0.065420561,0.359550561,6.937949225877298,0.183908045,0.528735632,0.287356321,0,0.3118,32,0,15,8,11,8,36,5,1,1,107,0.3011,0.7037,"Victor Robles",18363,645302
"Jake Alu","WSN",,0.057142857,0.24,0.570917371,0.062893082,0.29059829,5.348631003580561,0.213675213,0.547008547,0.239316239,0.071428571,0.275,36,2,14,16,10,5,51,2,1,1,159,0.3885,0.7027,"Jake Alu",25569,666906
"DJ LeMahieu","NYY",,0.106761565,0.222419928,0.717744187,0.146881288,0.295264623,3.010742420906638,0.190348525,0.549597855,0.260053619,0.154639175,0.3369,121,15,55,44,60,2,136,22,3,2,497,0.2593,0.7025,"DJ LeMahieu",9874,518934
"Alex Verdugo","BOS",,0.07475083,0.154485049,0.745165686,0.157509158,0.294382022,4.828264726786652,0.209606986,0.451965065,0.338427947,0.083870967,0.3515,144,13,81,54,45,5,142,37,5,3,546,0.2524,0.7022,"Alex Verdugo",17027,657077
"CJ Abrams","WSN",,0.052117263,0.19218241,0.711587153,0.1669627,0.279069767,8.449890393596295,0.182432432,0.436936936,0.38063063,0.106508875,0.2905,138,18,83,64,32,47,151,28,6,4,563,0.3856,0.7002,"CJ Abrams",25768,682928
"Bo Naylor","CLE",,0.130434782,0.230434782,0.808827403,0.232323232,0.266666666,4.557458091256876,0.191780821,0.308219178,0.5,0.150684931,0.2534,47,11,33,32,30,5,67,13,0,0,198,0.2796,0.6994,"Bo Naylor",21865,666310
"J.P. Crawford","SEA",,0.147335423,0.195924764,0.817729806,0.172284645,0.31377551,2.657496018191357,0.232273838,0.391198044,0.376528117,0.123376623,0.3116,142,19,94,65,94,2,145,35,0,0,534,0.2193,0.6991,"J.P. Crawford",15491,641487
"Lourdes Gurriel Jr.","ARI",,0.055743243,0.173986486,0.771916539,0.201451906,0.28169014,3.8839792703638567,0.213333333,0.431111111,0.355555555,0.15,0.3933,144,24,65,82,33,5,145,35,2,0,551,0.3344,0.6988,"Lourdes Gurriel Jr.",19238,666971
"Maikel Garcia","KCR",,0.073786407,0.22330097,0.680715818,0.086206896,0.343661971,6.252085275061708,0.245810055,0.480446927,0.273743016,0.040816326,0.3722,126,4,59,50,38,23,123,20,4,7,464,0.2439,0.6978,"Maikel Garcia",22715,672580
"Ozzie Albies","ATL",,0.069696969,0.162121212,0.849289079,0.233221476,0.288793103,5.92800227191711,0.197183098,0.378269617,0.424547283,0.156398104,0.3662,167,33,96,109,46,13,148,30,5,1,596,0.388,0.6974,"Ozzie Albies",16556,645277
"Kyle Tucker","HOU",,0.118694362,0.136498516,0.886237194,0.233449477,0.289416846,6.364645902021155,0.19105691,0.384146341,0.424796747,0.13875598,0.3882,163,29,97,112,80,30,157,37,5,5,574,0.2592,0.696,"Kyle Tucker",18345,663656
"Matt Olson","ATL",,0.144444444,0.231944444,0.992507309,0.320723685,0.301790281,3.1347343332786624,0.177528089,0.386516853,0.435955056,0.278350515,0.427,172,54,127,139,104,1,162,27,3,0,608,0.2947,0.6951,"Matt Olson",14344,621566
"Bo Bichette","TOR",,0.044925124,0.191347753,0.81404023,0.168126095,0.354691075,3.5515010900957895,0.274122807,0.460526315,0.265350877,0.165289256,0.3596,175,20,69,73,27,5,135,30,3,3,571,0.4078,0.6939,"Bo Bichette",19612,666182
"Dominic Fletcher","ARI",,0.06862745,0.215686274,0.790860215,0.139784947,0.376811594,3.612171251213664,0.154929577,0.507042253,0.338028169,0.083333333,0.3151,28,2,10,14,7,0,28,5,1,2,93,0.3538,0.6933,"Dominic Fletcher",26149,666150
"Jason Heyward","LAD",,0.090185676,0.169761273,0.812626084,0.203592815,0.290697674,2.80911043226847,0.15018315,0.413919413,0.435897435,0.12605042,0.3297,90,15,56,40,34,2,124,23,0,2,334,0.3188,0.6932,"Jason Heyward",4940,518792
"Ryan O'Hearn","BAL",,0.040760869,0.222826086,0.801294671,0.190751445,0.339920948,4.5420353128657345,0.202247191,0.434456928,0.36329588,0.144329896,0.3657,100,14,48,60,15,5,112,22,1,1,346,0.3431,0.6918,"Ryan O'Hearn",16442,656811
"Carlos Santana","- - -",,0.105008077,0.168012924,0.747346159,0.189090909,0.25526932,4.029360890163157,0.182222222,0.437777777,0.38,0.134502923,0.3222,132,23,78,86,65,6,146,33,1,0,550,0.2739,0.6913,"Carlos Santana",2396,467793
"Jonathan Aranda","TBR",,0.126213592,0.300970873,0.707621916,0.137931034,0.327272727,3.73559907125,0.140350877,0.543859649,0.315789473,0.111111111,0.3158,20,2,13,13,13,0,34,4,1,0,87,0.3088,0.6905,"Jonathan Aranda",21837,666018
"Andrés Giménez","CLE",,0.051948051,0.181818181,0.712289224,0.147217235,0.288683602,7.049859406144219,0.173913043,0.453089244,0.372997711,0.092024539,0.2677,140,15,76,62,32,30,153,27,5,6,557,0.4274,0.689,"Andres Gimenez",19950,665926
"Reese McGuire","BOS",,0.053398058,0.257281553,0.66828877,0.090909091,0.365671641,3.539463759101805,0.198473282,0.54961832,0.251908396,0.03030303,0.219,50,1,15,16,11,2,72,12,1,1,187,0.4434,0.6888,"Reese McGuire",15674,624512
"Nolan Arenado","STL",,0.066993464,0.165032679,0.774288048,0.192857143,0.278911564,2.896025136324266,0.207708779,0.387580299,0.40471092,0.137566137,0.3383,149,26,71,93,41,3,144,26,2,3,560,0.3677,0.6887,"Nolan Arenado",9777,571448
"Freddie Freeman","LAD",,0.098630136,0.165753424,0.976308036,0.235478807,0.369918699,5.992156242509748,0.276391554,0.353166986,0.370441458,0.150259067,0.3685,211,29,131,102,72,23,161,59,2,1,637,0.3008,0.6884,"Freddie Freeman",5361,518692
"Gleyber Torres","NYY",,0.09970238,0.145833333,0.799746324,0.179530202,0.288100208,4.331189425803328,0.211155378,0.392430278,0.396414342,0.12562814,0.328,163,25,90,68,67,13,158,28,2,6,596,0.2948,0.6871,"Gleyber Torres",16997,650402
"Josh Smith","TEX",,0.10775862,0.237068965,0.632552954,0.143589744,0.222222222,4.4288838377917825,0.14893617,0.44680851,0.404255319,0.105263157,0.3944,36,6,29,15,25,1,90,8,1,0,195,0.266,0.6867,"Josh Smith",26396,669701
"Xander Bogaerts","SDP",,0.084210526,0.165413533,0.789973254,0.154362416,0.3192389,5.179579938402425,0.166666666,0.50406504,0.329268292,0.11728395,0.3008,170,19,83,58,56,19,155,31,2,2,596,0.2864,0.6856,"Xander Bogaerts",12161,593428
"Seiya Suzuki","CHC",,0.101200686,0.222984562,0.842212193,0.2,0.341397849,4.529113807527234,0.224489795,0.431122448,0.344387755,0.148148148,0.3776,147,20,75,74,59,6,138,31,6,7,515,0.2354,0.6855,"Seiya Suzuki",30116,673548
"Amed Rosario","- - -",,0.053211009,0.181651376,0.683018527,0.115686274,0.31372549,7.28929773798471,0.207729468,0.478260869,0.314009661,0.046153846,0.2923,134,6,70,58,29,15,142,25,8,2,510,0.4288,0.6853,"Amed Rosario",15518,642708
"Bobby Witt Jr.","KCR",,0.057636887,0.174351585,0.813443099,0.218408736,0.295180722,8.101726260421302,0.184410646,0.380228136,0.435361216,0.131004366,0.3762,177,30,97,96,40,49,158,28,11,15,641,0.3438,0.6844,"Bobby Witt Jr.",25764,677951
