Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Gavin Lux","LAD",,0.099787685,0.201698513,0.745122067,0.12351544,0.340557275,6.180214869272997,0.215805471,0.489361702,0.294832826,0.06185567,0.2857,116,6,66,42,47,7,129,20,7,2,421,0.2672,0.6424,"Gavin Lux",19955,666158
"Seiya Suzuki","CHC",,0.094170403,0.246636771,0.769572239,0.171284635,0.326086956,4.478772173126218,0.2,0.4,0.4,0.120689655,0.3207,104,14,54,46,42,9,111,22,2,5,397,0.2564,0.6416,"Seiya Suzuki",30116,673548
"Austin Hays","BAL",,0.058419243,0.195876288,0.718926036,0.162616823,0.289215686,2.996692822117468,0.191943127,0.43127962,0.376777251,0.10062893,0.3042,134,16,66,60,34,2,145,35,2,4,535,0.3966,0.6415,"Austin Hays",19363,669720
"Garrett Cooper","MIA",,0.085287846,0.253731343,0.75234593,0.154589372,0.340206185,1.77684994,0.263333333,0.443333333,0.293333333,0.102272727,0.34,108,9,37,50,40,0,119,33,2,0,414,0.3172,0.6408,"Garrett Cooper",15279,643265
"Harold Ramírez","TBR",,0.04367816,0.165517241,0.746995236,0.104218363,0.349544072,2.203814293346061,0.19402985,0.525373134,0.280597014,0.063829787,0.2896,121,6,46,58,19,3,120,24,0,5,403,0.4467,0.6407,"Harold Ramirez",14387,623912
"Austin Wynns","SFG",,0.056497175,0.214689265,0.670524691,0.098765432,0.319672131,0.92091835875,0.216,0.464,0.32,0.075,0.2302,42,3,14,21,10,0,66,7,0,0,162,0.3265,0.6406,"Austin Wynns",15271,642851
"Corbin Carroll","ARI",,0.069565217,0.269565217,0.830434782,0.240384616,0.333333333,6.038175519477578,0.246575342,0.479452054,0.273972602,0.2,0.2603,27,4,13,14,8,2,32,9,2,1,104,0.3173,0.6395,"Corbin Carroll",25878,682998
"Nick Allen","OAK",,0.058282208,0.196319018,0.547219899,0.08361204,0.25,3.194488795545568,0.168831168,0.515151515,0.316017316,0.05479452,0.1983,62,4,31,19,19,3,100,13,0,2,299,0.3694,0.6386,"Nick Allen",22277,669397
"Randy Arozarena","TBR",,0.071317829,0.241860465,0.772524273,0.182593857,0.325242718,5.630215043661667,0.164351851,0.506944444,0.328703703,0.14084507,0.3148,154,20,72,89,46,32,153,41,3,12,586,0.3338,0.6381,"Randy Arozarena",19290,668227
"Jose Miranda","MIN",,0.057971014,0.188405797,0.750727434,0.157657657,0.30678466,1.5201414595728602,0.20338983,0.420903954,0.375706214,0.112781954,0.3475,119,15,45,66,28,1,125,25,0,1,444,0.3722,0.6381,"Jose Miranda",20538,669304
"Robinson Canó","- - -",,0.038461538,0.240384615,0.372692307,0.04,0.189189189,0.9067460274999999,0.189189189,0.527027027,0.283783783,0.047619047,0.3067,15,1,5,4,4,0,33,1,0,0,100,0.4454,0.6373,"Robinson Cano",3269,429664
"Alan Trejo","COL",,0.04,0.248,0.735728813,0.152542373,0.337349397,2.6488095211309526,0.24137931,0.390804597,0.367816091,0.125,0.2184,32,4,15,17,5,1,35,6,0,2,118,0.3965,0.6372,"Alan Trejo",20056,676701
"Hunter Renfroe","MIL",,0.074712643,0.231800766,0.806945796,0.23628692,0.281345565,2.168852694273805,0.174647887,0.36056338,0.464788732,0.175757575,0.352,121,29,62,72,39,1,125,23,1,1,474,0.344,0.6364,"Hunter Renfroe",15464,592669
"AJ Pollock","CHW",,0.060721062,0.185958254,0.68076817,0.143149284,0.278215223,3.457911134675098,0.190355329,0.451776649,0.35786802,0.09929078,0.3342,120,14,61,56,32,3,138,26,1,1,489,0.3787,0.6357,"AJ Pollock",9256,572041
"Seth Beer","ARI",,0.087301587,0.246031746,0.52102102,0.054054054,0.25,0.14285714,0.24691358,0.469135802,0.283950617,0.04347826,0.3333,21,1,4,9,11,0,38,3,0,0,111,0.3357,0.6354,"Seth Beer",20493,666179
"Nick Fortes","MIA",,0.075,0.1875,0.695871735,0.161290323,0.251533742,5.7711999032194035,0.174418604,0.40116279,0.424418604,0.123287671,0.3198,50,9,41,24,18,5,72,6,1,3,217,0.2972,0.6351,"Nick Fortes",21538,663743
"Trent Grisham","SDP",,0.108778625,0.286259541,0.625796102,0.157427938,0.23076923,4.852265976915476,0.134948096,0.432525951,0.432525951,0.136,0.3032,83,17,58,53,57,7,152,16,2,1,451,0.2296,0.6336,"Trent Grisham",18564,663757
"Didi Gregorius","PHI",,0.056034482,0.155172413,0.566669351,0.093457944,0.245810055,5.081468134921473,0.191011235,0.398876404,0.410112359,0.01369863,0.2,45,1,17,19,13,1,63,9,4,0,214,0.4476,0.633,"Didi Gregorius",6012,544369
"Diego A. Castillo","PIT",,0.049469964,0.265017667,0.632562781,0.175572519,0.238888888,2.278051878538158,0.198952879,0.397905759,0.403141361,0.142857142,0.3717,54,11,28,29,14,1,96,13,0,1,262,0.3354,0.633,"Diego A. Castillo",19906,660636
"Jason Heyward","CHC",,0.072847682,0.211920529,0.555517957,0.0729927,0.259615384,4.736406005807897,0.161904761,0.457142857,0.38095238,0.025,0.2952,28,1,15,10,11,1,48,5,1,0,137,0.3323,0.6321,"Jason Heyward",4940,518792
"Kurt Suzuki","LAA",,0.094339622,0.182389937,0.560786812,0.115107913,0.194444444,0.5595238025,0.1875,0.294642857,0.517857142,0.068965517,0.292,25,4,10,15,15,0,51,4,0,0,139,0.3145,0.6321,"Kurt Suzuki",8259,435559
"Ezequiel Duran","TEX",,0.054545454,0.245454545,0.642657342,0.129807692,0.295302013,5.167663099751244,0.162337662,0.506493506,0.331168831,0.098039215,0.2403,49,5,25,25,12,4,58,10,1,1,208,0.4212,0.6308,"Ezequiel Duran",23733,677649
"Andy Ibáñez","TEX",,0.0703125,0.1640625,0.550748424,0.05882353,0.257731958,4.760712333479718,0.122448979,0.428571428,0.448979591,0.022727272,0.2551,26,1,13,9,9,3,40,4,0,0,119,0.2724,0.6301,"Andy Ibanez",18819,628451
"Lorenzo Cain","MIL",,0.051282051,0.23076923,0.465251988,0.055172414,0.229357798,4.143492290043227,0.127272727,0.59090909,0.281818181,0.032258064,0.2364,26,1,17,9,8,2,43,5,0,2,145,0.3629,0.6299,"Lorenzo Cain",9077,456715
"Adam Duvall","ATL",,0.066666666,0.32063492,0.67688734,0.18815331,0.27840909,3.2294898966991425,0.186170212,0.292553191,0.521276595,0.122448979,0.3351,61,12,39,36,21,0,86,16,1,2,287,0.3915,0.6272,"Adam Duvall",10950,594807
"JJ Bleday","MIA",,0.12605042,0.281512605,0.586134453,0.142156863,0.21641791,5.321692077961712,0.237410071,0.237410071,0.525179856,0.06849315,0.2662,34,5,21,16,30,4,65,10,2,1,204,0.2775,0.6272,"JJ Bleday",26368,668709
"Jonathan India","CIN",,0.071925754,0.218097447,0.705384512,0.129533678,0.304964539,3.497443133605768,0.226804123,0.412371134,0.360824742,0.095238095,0.2568,96,10,48,41,31,3,103,16,2,4,386,0.2786,0.6269,"Jonathan India",21523,663697
"MJ Melendez","KCR",,0.123595505,0.245318352,0.706212342,0.176086956,0.257861635,3.068371569166124,0.202380952,0.389880952,0.407738095,0.131386861,0.3542,100,18,57,62,66,2,129,21,3,3,460,0.2776,0.6267,"MJ Melendez",22197,669004
"Jackie Bradley Jr.","- - -",,0.064864864,0.208108108,0.566481293,0.107558139,0.25095057,2.729748531095705,0.16981132,0.505660377,0.324528301,0.046511627,0.2751,70,4,30,38,24,2,132,23,1,3,344,0.3221,0.6265,"Jackie Bradley Jr.",12984,598265
"Yadiel Hernandez","WSN",,0.058103975,0.226299694,0.72176267,0.140983606,0.325892857,2.1781125601668148,0.214592274,0.510729613,0.274678111,0.140625,0.3476,82,9,30,41,19,2,94,16,0,1,305,0.3487,0.6264,"Yadiel Hernandez",19334,628450
"Luis Robert Jr.","CHW",,0.042394014,0.19201995,0.745517784,0.142105263,0.328767123,4.5503364128432215,0.220394736,0.450657894,0.328947368,0.12,0.3059,108,12,54,56,17,11,98,18,0,3,380,0.483,0.6262,"Luis Robert Jr.",20043,673357
"Yordan Alvarez","HOU",,0.139037433,0.188948306,1.019183069,0.306382979,0.320359281,2.967909714898945,0.215633423,0.390835579,0.393530997,0.253424657,0.442,144,37,95,97,78,1,135,29,2,1,470,0.275,0.6253,"Yordan Alvarez",19556,670541
"Matt Carpenter","NYY",,0.123376623,0.227272727,1.138327205,0.421875,0.303797468,1.40739202125,0.239130434,0.228260869,0.532608695,0.306122448,0.3684,39,15,28,37,19,0,47,9,0,0,128,0.2067,0.625,"Matt Carpenter",8090,572761
"Shohei Ohtani","LAA",,0.108108108,0.241741741,0.874627186,0.245733789,0.319796954,4.727671283522567,0.197647058,0.42117647,0.38117647,0.209876543,0.3832,160,34,90,95,72,11,157,30,6,9,586,0.3203,0.6247,"Shohei Ohtani",19755,660271
"Matt Duffy","LAA",,0.06882591,0.202429149,0.619095815,0.061403508,0.3125,0.5595238025,0.207865168,0.466292134,0.325842696,0.034482758,0.236,57,2,14,16,17,0,77,8,0,0,228,0.3073,0.6242,"Matt Duffy",13836,622110
"Jacob Stallings","MIA",,0.075520833,0.216145833,0.584335712,0.069364162,0.279693486,1.038226324328213,0.193181818,0.420454545,0.386363636,0.039215686,0.2256,77,4,25,34,29,0,114,12,0,1,346,0.3033,0.6241,"Jacob Stallings",13723,607732
"Maikel Franco","WSN",,0.030927835,0.193298969,0.597472698,0.113207547,0.262068965,2.0153352173090795,0.197324414,0.444816053,0.357859531,0.084112149,0.2843,85,9,31,39,12,1,103,15,0,0,371,0.4249,0.6239,"Maikel Franco",12179,596748
"Ryan Mountcastle","BAL",,0.070607553,0.252873563,0.728842142,0.172972973,0.303108808,3.0451908638999203,0.220588235,0.372549019,0.406862745,0.13253012,0.3529,139,22,62,85,43,4,145,28,1,1,555,0.4102,0.6237,"Ryan Mountcastle",18373,663624
"Josh Lowe","TBR",,0.075757575,0.333333333,0.626805395,0.121546961,0.336283185,6.716937824387348,0.252173913,0.356521739,0.391304347,0.044444444,0.2672,40,2,24,13,15,3,52,12,2,0,181,0.2911,0.6232,"Josh Lowe",19953,666139
"Victor Caratini","MIL",,0.098726114,0.213375796,0.642231252,0.143382353,0.228426395,0.9158834524999999,0.184466019,0.504854368,0.310679611,0.140625,0.3575,54,9,26,34,31,0,96,12,0,0,272,0.2603,0.623,"Victor Caratini",14968,605170
"Colin Moran","CIN",,0.125,0.234375,0.680834288,0.165137614,0.233766233,0.620798315,0.195121951,0.5,0.304878048,0.2,0.358,23,5,11,23,16,0,42,3,0,0,109,0.3606,0.6218,"Colin Moran",16909,592567
"Eloy Jiménez","CHW",,0.085626911,0.220183486,0.857798165,0.205479453,0.336538461,1.04846938375,0.165178571,0.504464285,0.330357142,0.216216216,0.4375,86,16,40,54,28,0,84,12,0,0,292,0.3553,0.6216,"Eloy Jimenez",17484,650391
"Randal Grichuk","COL",,0.044609665,0.236059479,0.72415769,0.166007905,0.309392265,4.439074208401302,0.128608923,0.509186351,0.362204724,0.137681159,0.3648,131,19,60,73,24,4,141,21,3,0,506,0.3693,0.6213,"Randal Grichuk",10243,545341
"Ian Happ","CHC",,0.090483619,0.232449297,0.781444241,0.169284467,0.335766423,3.9032654523157255,0.201405152,0.463700234,0.334894613,0.118881118,0.3084,155,17,72,72,58,9,158,42,2,4,573,0.3074,0.6212,"Ian Happ",17919,664023
"Joc Pederson","SFG",,0.09699769,0.230946882,0.87440136,0.247368421,0.310344827,3.9665003662706506,0.189285714,0.360714285,0.45,0.182539682,0.4014,104,23,57,70,42,3,134,19,3,2,380,0.3169,0.6211,"Joc Pederson",11899,592626
"Skye Bolt","OAK",,0.060344827,0.258620689,0.588809368,0.132075472,0.232876712,5.031507359178859,0.131578947,0.486842105,0.381578947,0.137931034,0.3377,21,4,10,13,7,5,42,2,0,0,106,0.3053,0.6207,"Skye Bolt",17723,621450
"Gleyber Torres","NYY",,0.068181818,0.225524475,0.760552828,0.19391635,0.295212765,4.140908239702405,0.185463659,0.355889724,0.458646616,0.13114754,0.3466,135,24,73,76,39,10,140,28,1,5,526,0.3147,0.6204,"Gleyber Torres",16997,650402
"Matt Chapman","TOR",,0.109500805,0.273752012,0.756756998,0.204460966,0.277456647,2.89153900941307,0.174262734,0.340482573,0.485254691,0.14917127,0.4021,123,27,83,76,68,2,155,27,1,2,538,0.2295,0.6193,"Matt Chapman",16505,656305
"Tucupita Marcano","PIT",,0.056497175,0.24858757,0.562063953,0.1,0.269565217,5.73882692074679,0.175438596,0.447368421,0.377192982,0.046511627,0.2149,33,2,18,13,10,2,49,6,2,1,160,0.2861,0.619,"Tucupita Marcano",22871,672779
"Dylan Moore","SEA",,0.133333333,0.294117647,0.752954785,0.16097561,0.32,8.276769994975627,0.176923076,0.323076923,0.5,0.092307692,0.3182,46,6,41,24,34,21,104,11,2,8,205,0.2083,0.6176,"Dylan Moore",18042,664238
"Vaughn Grissom","ATL",,0.07051282,0.217948717,0.792280414,0.148936171,0.349514563,4.6539430735617975,0.25,0.444444444,0.305555555,0.151515151,0.2593,41,5,24,18,11,5,41,6,0,2,141,0.3757,0.6176,"Vaughn Grissom",26031,687093
"Mike Yastrzemski","SFG",,0.109318996,0.252688172,0.69695904,0.177319588,0.261261261,4.669145827263351,0.193641618,0.343930635,0.462427745,0.10625,0.3219,104,17,73,57,61,5,148,31,2,1,485,0.254,0.6161,"Mike Yastrzemski",14854,573262
"Michael Pérez","- - -",,0.075757575,0.242424242,0.511261119,0.148760331,0.144578313,2.540511292717381,0.15730337,0.348314606,0.494382022,0.136363636,0.2667,18,6,10,14,10,1,45,0,0,0,121,0.3216,0.6154,"Michael Perez",12977,605421
"Luis González","SFG",,0.085714285,0.214285714,0.682985759,0.106109325,0.316455696,5.219077179022517,0.171052631,0.45614035,0.372807017,0.047058823,0.249,79,4,31,36,30,10,98,17,2,2,311,0.2834,0.6147,"Luis Gonzalez",20332,670768
"Rougned Odor","BAL",,0.06779661,0.230932203,0.632231239,0.150234742,0.243506493,5.094921297971428,0.194267515,0.315286624,0.490445859,0.084415584,0.2991,88,13,49,53,32,6,135,19,3,1,426,0.3491,0.6141,"Rougned Odor",12282,596059
"Nick Gordon","MIN",,0.04288939,0.237020316,0.743069583,0.155555555,0.34006734,4.911872504501172,0.241830065,0.405228758,0.352941176,0.083333333,0.3754,110,9,45,50,19,6,138,28,4,4,405,0.4243,0.6135,"Nick Gordon",16337,624503
"Bryce Harper","PHI",,0.10798122,0.204225352,0.877363278,0.227027027,0.323529411,4.611184854310557,0.240418118,0.414634146,0.344947735,0.181818181,0.3517,106,18,63,65,46,11,99,28,1,4,370,0.398,0.6125,"Bryce Harper",11579,547180
"Jonathan Schoop","DET",,0.037254901,0.209803921,0.561461008,0.120582121,0.234332425,4.412198096531138,0.19047619,0.46031746,0.349206349,0.083333333,0.254,97,11,48,38,19,5,131,23,1,0,481,0.4079,0.6111,"Jonathan Schoop",11265,570731
"Evan Longoria","SFG",,0.090604026,0.278523489,0.76656406,0.206766917,0.296511627,0.8800366212499999,0.220430107,0.365591397,0.413978494,0.181818181,0.3226,65,14,31,42,27,0,89,13,0,0,266,0.2955,0.6108,"Evan Longoria",9368,446334
"Juan Yepez","STL",,0.05839416,0.222627737,0.742260753,0.19367589,0.282608695,0.89653360875,0.153061224,0.37755102,0.469387755,0.130434782,0.2959,64,12,27,30,16,0,76,13,0,0,253,0.4017,0.6091,"Juan Yepez",18400,660766
"Joey Votto","CIN",,0.117021276,0.257978723,0.688714153,0.164596273,0.257009345,1.5304834025,0.182222222,0.444444444,0.373333333,0.13095238,0.3378,66,11,31,41,44,0,91,18,1,0,322,0.2882,0.6087,"Joey Votto",4314,458015
"Jason Vosler","SFG",,0.09009009,0.261261261,0.811730097,0.204081633,0.333333333,4.447913356388326,0.304347826,0.36231884,0.333333333,0.173913043,0.2571,26,4,14,12,10,1,36,6,1,1,98,0.3525,0.6087,"Jason Vosler",16686,613564
"Gunnar Henderson","BAL",,0.121212121,0.257575757,0.78814002,0.181034483,0.333333333,3.2763076136739326,0.158536585,0.597560975,0.243902439,0.2,0.3415,30,4,12,18,16,1,34,7,1,1,116,0.232,0.6081,"Gunnar Henderson",26289,683002
"Salvador Perez","KCR",,0.038054968,0.230443974,0.756923295,0.211235955,0.284810126,1.46461639625,0.179941002,0.359882005,0.460176991,0.147435897,0.3422,113,23,48,76,18,0,114,23,1,0,445,0.457,0.608,"Salvador Perez",7304,521692
"Aaron Hicks","NYY",,0.136865342,0.240618101,0.642146017,0.096354167,0.278810408,4.974553651229693,0.163636363,0.443636363,0.392727272,0.074074074,0.2878,83,8,54,40,62,10,130,9,2,3,384,0.2372,0.6079,"Aaron Hicks",5297,543305
"Josh VanMeter","PIT",,0.098958333,0.234375,0.55802266,0.105263158,0.232,6.027385841505853,0.188976377,0.377952755,0.433070866,0.054545454,0.2813,32,3,15,14,19,4,67,5,2,0,171,0.189,0.6076,"Josh VanMeter",15170,642165
"Mike Trout","LAA",,0.108216432,0.278557114,0.99887446,0.347031964,0.323076923,3.3183950364172867,0.186666666,0.246666666,0.566666666,0.235294117,0.3867,124,40,85,80,54,1,119,28,2,0,438,0.2631,0.6074,"Mike Trout",10155,545361
"Trevor Story","BOS",,0.08080808,0.308080808,0.737203972,0.196078431,0.30941704,5.3642274458280195,0.192468619,0.355648535,0.451882845,0.148148148,0.3305,85,16,53,66,32,13,94,22,0,0,357,0.3688,0.6073,"Trevor Story",12564,596115
"Trea Turner","LAD",,0.063559322,0.185028248,0.809033871,0.168711656,0.341897233,6.38840332667432,0.214421252,0.428842504,0.356736242,0.111702127,0.315,194,21,101,100,45,27,160,39,4,3,652,0.3637,0.6073,"Trea Turner",16252,607208
"Bryan De La Cruz","MIA",,0.053521126,0.253521126,0.725396252,0.179331307,0.304347826,3.537088058893665,0.275720164,0.41563786,0.308641975,0.173333333,0.3909,83,13,38,43,19,4,115,20,0,0,329,0.3441,0.6061,"Bryan De La Cruz",19600,650559
"Jon Berti","MIA",,0.103960396,0.220297029,0.662246251,0.097765363,0.308270676,7.659048850587563,0.166666666,0.529629629,0.303703703,0.048780487,0.263,86,4,47,28,42,41,102,17,3,5,358,0.2633,0.6052,"Jon Berti",12037,542932
"Brandon Marsh","- - -",,0.060737527,0.342733188,0.679193787,0.139150944,0.360465116,5.605785829169634,0.245283018,0.426415094,0.328301886,0.126436781,0.3309,104,11,49,52,28,10,134,18,4,4,424,0.3375,0.6028,"Brandon Marsh",20202,669016
"Jared Walsh","LAA",,0.059471365,0.303964757,0.642244924,0.158392435,0.281481481,3.204982785244832,0.180851063,0.453900709,0.365248226,0.145631067,0.3474,91,15,41,44,27,2,118,18,2,1,423,0.3337,0.6013,"Jared Walsh",18607,665120
"Darin Ruf","- - -",,0.115979381,0.270618556,0.645024383,0.134730539,0.257918552,3.43803814373773,0.181034482,0.413793103,0.405172413,0.117021276,0.3319,68,11,52,45,45,2,119,12,0,0,334,0.2672,0.6008,"Darin Ruf",9929,573131
"Curt Casali","- - -",,0.136363636,0.284090909,0.649262899,0.128378379,0.263157894,1.43112244,0.23,0.28,0.49,0.102040816,0.23,30,5,20,17,24,0,57,4,0,0,148,0.2715,0.6,"Curt Casali",12510,592200
"Ryan McMahon","COL",,0.100502512,0.264656616,0.740621822,0.168241966,0.310734463,4.2369186975794495,0.227027027,0.445945945,0.327027027,0.165289256,0.3957,130,20,67,67,60,7,153,23,3,3,529,0.2852,0.5995,"Ryan McMahon",15112,641857
"Robbie Grossman","- - -",,0.117400419,0.270440251,0.621708059,0.102189781,0.283154121,3.4354244072423734,0.242105263,0.312280701,0.445614035,0.05511811,0.2797,86,7,40,45,56,6,129,19,1,2,411,0.2397,0.5993,"Robbie Grossman",5254,543257
"Trey Mancini","- - -",,0.090289608,0.229982964,0.709705795,0.1522158,0.285714285,1.5115678275,0.210796915,0.398457583,0.390745501,0.118421052,0.3316,124,18,56,63,53,0,143,23,1,0,519,0.3336,0.5983,"Trey Mancini",15149,641820
"Andrew McCutchen","MIL",,0.098275862,0.213793103,0.69998326,0.147572816,0.277777777,3.031513610766022,0.207594936,0.417721518,0.374683544,0.114864864,0.3139,122,17,66,69,57,8,134,25,0,6,515,0.2491,0.5982,"Andrew McCutchen",9847,457705
"Eddie Rosario","ATL",,0.062962962,0.251851851,0.587259259,0.116,0.266666666,4.634799368591078,0.196721311,0.393442622,0.409836065,0.066666666,0.2649,53,5,27,24,17,3,80,12,1,0,250,0.4202,0.5977,"Eddie Rosario",12155,592696
"Michael Harris II","ATL",,0.047619047,0.242630385,0.853129116,0.217391304,0.361111111,7.2337379178732295,0.166666666,0.562091503,0.27124183,0.228915662,0.3409,123,19,75,64,21,20,114,27,3,2,414,0.417,0.5971,"Michael Harris II",25931,671739
"Spencer Torkelson","DET",,0.091584158,0.245049504,0.604097909,0.116666667,0.25490196,2.350611096756721,0.190114068,0.403041825,0.406844106,0.074766355,0.3156,73,8,38,28,37,0,110,16,1,1,360,0.2765,0.5968,"Spencer Torkelson",27465,679529
"Jonathan Villar","- - -",,0.068181818,0.268181818,0.56225417,0.094059406,0.274647887,7.297941303361072,0.174825174,0.601398601,0.223776223,0.09375,0.2603,42,3,25,18,15,7,59,6,2,0,202,0.3402,0.5967,"Jonathan Villar",10071,542340
"Kris Bryant","COL",,0.093922651,0.14917127,0.850690607,0.16875,0.338461538,1.874414515,0.214814814,0.4,0.385185185,0.096153846,0.3407,49,5,28,14,17,0,42,12,0,0,160,0.2881,0.5966,"Kris Bryant",15429,592178
"Brian Anderson","MIA",,0.096605744,0.263707571,0.656858806,0.124260355,0.291304347,3.276608631912049,0.184873949,0.50420168,0.310924369,0.108108108,0.3067,75,8,43,28,37,1,98,16,1,0,338,0.3235,0.5966,"Brian Anderson",18289,605119
"Stephen Vogt","OAK",,0.089005235,0.240837696,0.562266267,0.160714286,0.168067226,4.142331609341145,0.176,0.296,0.528,0.106060606,0.3254,27,7,18,23,17,1,70,4,1,0,168,0.3356,0.5959,"Stephen Vogt",5000,519390
"Enrique Hernández","BOS",,0.084577114,0.176616915,0.628994914,0.11634349,0.256944444,2.356638933353339,0.180272108,0.394557823,0.425170068,0.048,0.2925,80,6,48,45,34,0,93,24,0,2,361,0.3083,0.595,"Enrique Hernandez",10472,571771
"Austin Hedges","CLE",,0.073964497,0.23076923,0.489152977,0.085034013,0.193396226,2.920008485451979,0.179723502,0.382488479,0.437788018,0.07368421,0.2183,48,7,26,30,25,2,105,4,0,0,294,0.3181,0.5949,"Austin Hedges",12976,595978
"Willy Adames","MIL",,0.079416531,0.26904376,0.756476504,0.220248668,0.278378378,3.63559269133006,0.199501246,0.341645885,0.458852867,0.16847826,0.3516,134,31,83,98,49,8,139,31,0,3,563,0.337,0.5947,"Willy Adames",15986,642715
"Tyler Stephenson","CIN",,0.06557377,0.256830601,0.853512409,0.162650602,0.408695652,2.841082403805212,0.289256198,0.41322314,0.297520661,0.166666666,0.3223,53,6,24,35,12,1,50,9,0,0,166,0.2956,0.5938,"Tyler Stephenson",17988,663886
"Jake Fraley","CIN",,0.105263157,0.218623481,0.811722146,0.208333333,0.289473684,3.593495122391526,0.201219512,0.432926829,0.365853658,0.2,0.2683,56,12,33,28,26,4,68,9,0,1,216,0.2783,0.5938,"Jake Fraley",19260,641584
"Jarred Kelenic","SEA",,0.08839779,0.337016574,0.53387791,0.171779141,0.166666666,6.50753698951833,0.106796116,0.368932038,0.524271844,0.129629629,0.3107,23,7,20,17,16,5,54,5,1,2,163,0.3114,0.5935,"Jarred Kelenic",22558,672284
"Jesús Sánchez","MIA",,0.075801749,0.268221574,0.682439291,0.188498403,0.258373205,4.242177995688651,0.167420814,0.466063348,0.366515837,0.160493827,0.2928,67,13,38,36,26,1,98,14,3,0,313,0.3619,0.5929,"Jesus Sanchez",19913,660821
"Max Muncy","LAD",,0.159292035,0.249557522,0.712824228,0.1875,0.227272727,2.989469222412774,0.189602446,0.314984709,0.495412844,0.129629629,0.4103,91,21,69,69,90,2,136,22,1,0,464,0.2121,0.5926,"Max Muncy",13301,571970
"Tyrone Taylor","MIL",,0.054320987,0.251851851,0.728779002,0.209115282,0.27237354,4.600900134138017,0.179487179,0.38095238,0.439560439,0.141666666,0.3394,87,17,49,51,22,3,120,21,3,2,373,0.3637,0.5925,"Tyrone Taylor",13675,621438
"Adolis García","TEX",,0.0608828,0.278538812,0.756046139,0.206611571,0.309226932,6.635952967140883,0.194379391,0.407494145,0.398126463,0.158823529,0.3925,151,27,88,101,40,25,156,34,5,6,605,0.403,0.5925,"Adolis Garcia",19287,666969
"Mike Moustakas","CIN",,0.084210526,0.263157894,0.639974937,0.130952381,0.2716763,3.2731636202414145,0.15,0.35,0.5,0.077777777,0.3111,54,7,30,25,24,2,78,12,0,0,252,0.4088,0.5917,"Mike Moustakas",4892,519058
"Tomás Nido","NYM",,0.044728434,0.242811501,0.599691169,0.084507042,0.314009661,1.73304700875,0.208737864,0.5,0.291262135,0.05,0.2838,68,3,31,28,14,0,98,15,0,0,284,0.4479,0.5903,"Tomas Nido",13755,621512
"Cal Raleigh","SEA",,0.091566265,0.293975903,0.773526538,0.278378379,0.225663716,2.5243233390427977,0.158102766,0.28458498,0.557312252,0.191489361,0.3676,78,27,46,63,38,1,119,20,1,0,370,0.3596,0.59,"Cal Raleigh",21534,663728
"David Peralta","- - -",,0.083673469,0.232653061,0.730905117,0.164009111,0.307210031,2.5328043904491424,0.226586102,0.362537764,0.410876132,0.088235294,0.3353,110,12,39,59,41,1,134,30,3,3,439,0.3585,0.5896,"David Peralta",2136,444482
"Josh Donaldson","NYY",,0.098901098,0.271062271,0.682169294,0.152719665,0.283489096,2.2125262582913696,0.181547619,0.431547619,0.386904761,0.115384615,0.3333,106,15,59,62,54,2,132,28,0,2,478,0.3269,0.5892,"Josh Donaldson",5038,518626
"Austin Slater","SFG",,0.123076923,0.273846153,0.774096084,0.144404332,0.360655737,6.773443018398102,0.216216216,0.524324324,0.259459459,0.145833333,0.3105,73,7,49,34,40,12,125,15,2,1,277,0.2832,0.5885,"Austin Slater",16153,596103
"P.J. Higgins","CHC",,0.096069868,0.253275109,0.69281909,0.154228856,0.289855072,2.231566815,0.241134751,0.425531914,0.333333333,0.127659574,0.1837,46,6,23,30,22,0,74,11,1,0,201,0.2818,0.5871,"P.J. Higgins",18433,664731
"Jazz Chisholm Jr.","MIA",,0.087136929,0.273858921,0.860211267,0.281690141,0.294117647,7.917024717036194,0.217687074,0.374149659,0.408163265,0.233333333,0.3667,54,14,39,45,21,12,60,10,4,5,213,0.307,0.5868,"Jazz Chisholm Jr.",20454,665862
"Ben Gamel","PIT",,0.113475177,0.231678486,0.693149305,0.137466308,0.290566037,4.140298599262046,0.218518518,0.433333333,0.348148148,0.09574468,0.354,86,9,42,46,48,5,115,20,2,1,371,0.2758,0.5866,"Ben Gamel",12160,592325
"Bligh Madris","PIT",,0.081300813,0.25203252,0.509389164,0.088495575,0.234567901,3.5816323674103145,0.160493827,0.518518518,0.320987654,0.038461538,0.3537,20,1,10,7,10,2,39,7,0,1,113,0.301,0.5862,"Bligh Madris",20054,676632
"Julio Rodríguez","SEA",,0.071428571,0.258928571,0.853449119,0.225048924,0.345132743,6.240345243524519,0.182561307,0.460490463,0.356948228,0.213740458,0.346,145,28,84,75,40,25,132,25,3,7,511,0.3714,0.5858,"Julio Rodriguez",23697,677594
"George Springer","TOR",,0.092624356,0.171526586,0.813703803,0.204678362,0.284987277,5.951160457082564,0.179425837,0.444976076,0.375598086,0.159235668,0.3206,137,25,89,76,54,14,133,22,4,2,513,0.3014,0.5836,"George Springer",12856,543807
